Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,253.25,1207.75,1,0,1,492,13,86,255,118,213.575,0,33.128,58.9295,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1197.5,1204.5,1,0,1,384,11,88,255,29.0286,52.9401,0,2.61752,3.85392,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1109.5,1192.5,1,0,1,620,14,86,255,116.984,211.737,0,33.7354,60.0285,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1045,1191,1,0,1,621,15,86,255,117.011,211.808,0,33.646,59.8694,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,147.56,1186.03,1,0,1,688,15,86,255,121.724,220.253,0,32.7895,58.35,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,376.5,1179.5,1,0,1,567,14,86,255,86.9824,157.69,0,33.37,59.4357,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1783,1162,1,0,1,183,8,88,255,61.1639,110.951,0,33.3685,59.4435,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,647.5,1165,1,0,1,511,13,88,255,33.9139,61.728,0,3.5803,5.67729,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1023,1161.5,1,0,1,598,14,86,255,102.271,185.249,0,34.9041,62.1851,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1114,1156,1,0,1,572,14,86,255,108.766,196.937,0,34.9137,62.1782,1, "2021-07-07 [오후 1:21:00]: no comment"
